"order","lemma","transitive_frequency","transitive_ipm"
13272,"adovat",1,0.00991684054854884
13273,"odnožovat",1,0.00991684054854884
13274,"zasycovat",1,0.00991684054854884
13275,"zdomácňovat",1,0.00991684054854884
13276,"drenovat",1,0.00991684054854884
13277,"zdužnatět",1,0.00991684054854884
13278,"zkladnit",1,0.00991684054854884
13279,"nadekretovat",1,0.00991684054854884
13280,"reintrodukovat",1,0.00991684054854884
13281,"pipetovat",1,0.00991684054854884
13282,"shloučit",1,0.00991684054854884
13283,"otextovávat",1,0.00991684054854884
13284,"podmáznout",1,0.00991684054854884
13285,"dodívat",1,0.00991684054854884
13286,"ďobat",1,0.00991684054854884
13287,"sebereflektovat",1,0.00991684054854884
13288,"spoluužívat",1,0.00991684054854884
13289,"doškolit",1,0.00991684054854884
13290,"dosoušet",1,0.00991684054854884
13291,"zabivakovat",1,0.00991684054854884
13292,"kysnout",1,0.00991684054854884
13293,"zardívat",1,0.00991684054854884
13294,"namoštovat",1,0.00991684054854884
13295,"odbřemenit",1,0.00991684054854884
13296,"seskákat",1,0.00991684054854884
13297,"prokmitat",1,0.00991684054854884
13298,"šlehávat",1,0.00991684054854884
13299,"přesladit",1,0.00991684054854884
13300,"pomoučit",1,0.00991684054854884
13301,"dokořenit",1,0.00991684054854884
13302,"prokvasit",1,0.00991684054854884
13303,"dobublávat",1,0.00991684054854884
13304,"zarochnit",1,0.00991684054854884
13305,"dovařovat",1,0.00991684054854884
13306,"vytřibovat",1,0.00991684054854884
13307,"vydlábnout",1,0.00991684054854884
13308,"omáčet",1,0.00991684054854884
13309,"zhnědnout",1,0.00991684054854884
13310,"postrouhat",1,0.00991684054854884
13311,"přichucovat",1,0.00991684054854884
13312,"odsledovat",1,0.00991684054854884
13313,"obrubovat",1,0.00991684054854884
13314,"vyhřezat",1,0.00991684054854884
13315,"přeúčtovávat",1,0.00991684054854884
13316,"uskromnit",1,0.00991684054854884
13317,"hypertrofovat",1,0.00991684054854884
13318,"vyličovat",1,0.00991684054854884
13319,"vymašťovat",1,0.00991684054854884
13320,"autovat",1,0.00991684054854884
13321,"usmýknout",1,0.00991684054854884
13322,"vyprodukovávat",1,0.00991684054854884
13323,"obšlápnout",1,0.00991684054854884
13324,"persistovat",1,0.00991684054854884
13325,"dokojit",1,0.00991684054854884
13326,"předimenzovávat",1,0.00991684054854884
13327,"lobovat",1,0.00991684054854884
13328,"kotovat",1,0.00991684054854884
13329,"znovuoživovat",1,0.00991684054854884
13330,"přenálepkovat",1,0.00991684054854884
13331,"bulíkovat",1,0.00991684054854884
13332,"zvědomit",1,0.00991684054854884
13333,"ubalancovat",1,0.00991684054854884
13334,"předabovat",1,0.00991684054854884
13335,"feminizovat",1,0.00991684054854884
13336,"zrůst",1,0.00991684054854884
13337,"oficializovat",1,0.00991684054854884
13338,"zženštit",1,0.00991684054854884
13339,"zpárovat",1,0.00991684054854884
13340,"rozpárovat",1,0.00991684054854884
13341,"přesedlat",1,0.00991684054854884
13342,"zkulturňovat",1,0.00991684054854884
13343,"fetišizovat",1,0.00991684054854884
13344,"opršet",1,0.00991684054854884
13345,"znovupoznat",1,0.00991684054854884
13346,"energetizovat",1,0.00991684054854884
13347,"perzonifikovat",1,0.00991684054854884
13348,"podtočit",1,0.00991684054854884
13349,"bazírovat",1,0.00991684054854884
13350,"invalidizovat",1,0.00991684054854884
13351,"pokakávat",1,0.00991684054854884
13352,"zpodstatňovat",1,0.00991684054854884
13353,"zůstavovat",1,0.00991684054854884
13354,"najmenovat",1,0.00991684054854884
13355,"zneuznávat",1,0.00991684054854884
13356,"fruktifikovat",1,0.00991684054854884
13357,"subdelegovat",1,0.00991684054854884
13358,"rozehřmít",1,0.00991684054854884
13359,"potrefovat",1,0.00991684054854884
13360,"předfinancovávat",1,0.00991684054854884
13361,"dekolonizovat",1,0.00991684054854884
13362,"redistribuovat",1,0.00991684054854884
13363,"odlesňovat",1,0.00991684054854884
13364,"ozbrojovat",1,0.00991684054854884
13365,"pochopovat",1,0.00991684054854884
13366,"osobit",1,0.00991684054854884
13367,"mistrovat",1,0.00991684054854884
13368,"podstavovat",1,0.00991684054854884
13369,"podstavit",1,0.00991684054854884
13370,"spolupřipravit",1,0.00991684054854884
13371,"rutinizovat",1,0.00991684054854884
13372,"zpoetizovat",1,0.00991684054854884
13373,"zabředávat",1,0.00991684054854884
13374,"popráškovat",1,0.00991684054854884
13375,"zobchodnit",1,0.00991684054854884
13376,"přiskakovat",1,0.00991684054854884
13377,"prasit",1,0.00991684054854884
13378,"roztřiďovat",1,0.00991684054854884
13379,"zasedávat",1,0.00991684054854884
13380,"vykompenzovávat",1,0.00991684054854884
13381,"zapíchávat",1,0.00991684054854884
13382,"zapřisáhnout",1,0.00991684054854884
13383,"alergizovat",1,0.00991684054854884
13384,"ustrnovat",1,0.00991684054854884
13385,"oglazovat",1,0.00991684054854884
13386,"nazvětšovat",1,0.00991684054854884
13387,"přeplácat",1,0.00991684054854884
13388,"odblokovávat",1,0.00991684054854884
13389,"odretušovat",1,0.00991684054854884
13390,"znečitelnit",1,0.00991684054854884
13391,"vymaskovat",1,0.00991684054854884
13392,"přenastavovat",1,0.00991684054854884
13393,"interpolovat",1,0.00991684054854884
13394,"přisvěcovat",1,0.00991684054854884
13395,"signifikovat",1,0.00991684054854884
13396,"přilehat",1,0.00991684054854884
13397,"flankovat",1,0.00991684054854884
13398,"vodeslat",1,0.00991684054854884
13399,"sklouzat",1,0.00991684054854884
13400,"zpředmětňovat",1,0.00991684054854884
13401,"tvořívat",1,0.00991684054854884
13402,"znovuvystavět",1,0.00991684054854884
13403,"vyslavit",1,0.00991684054854884
13404,"koncovat",1,0.00991684054854884
13405,"rozedírat",1,0.00991684054854884
13406,"zbrojit",1,0.00991684054854884
13407,"oddivadelnit",1,0.00991684054854884
13408,"schematizovat",1,0.00991684054854884
13409,"dopomáhat",1,0.00991684054854884
13410,"zakódovávat",1,0.00991684054854884
13411,"padávat",1,0.00991684054854884
13412,"optovat",1,0.00991684054854884
13413,"vykomunikovat",1,0.00991684054854884
13414,"prostepovat",1,0.00991684054854884
13415,"domazávat",1,0.00991684054854884
13416,"odstřeďovat",1,0.00991684054854884
13417,"vandalizovat",1,0.00991684054854884
13418,"zhloupnout",1,0.00991684054854884
13419,"zkalovat",1,0.00991684054854884
13420,"otapetovat",1,0.00991684054854884
13421,"odmailovat",1,0.00991684054854884
13422,"nimrat",1,0.00991684054854884
13423,"sfoukat",1,0.00991684054854884
13424,"zmáselnatět",1,0.00991684054854884
13425,"zvedávat",1,0.00991684054854884
13426,"odoperovávat",1,0.00991684054854884
13427,"zduchovnět",1,0.00991684054854884
13428,"ňafat",1,0.00991684054854884
13429,"nasáčkovat",1,0.00991684054854884
13430,"přemigrovat",1,0.00991684054854884
13431,"rafičit",1,0.00991684054854884
13432,"vodstěhovat",1,0.00991684054854884
13433,"polejvat",1,0.00991684054854884
13434,"muckat",1,0.00991684054854884
13435,"uprazdňovat",1,0.00991684054854884
13436,"odstrojovat",1,0.00991684054854884
13437,"produmat",1,0.00991684054854884
13438,"nakrýt",1,0.00991684054854884
13439,"nalípnout",1,0.00991684054854884
13440,"dotiskovat",1,0.00991684054854884
13441,"vymáčovat",1,0.00991684054854884
13442,"znelíbit",1,0.00991684054854884
13443,"přediktovat",1,0.00991684054854884
13444,"utulit",1,0.00991684054854884
13445,"vobtěžovat",1,0.00991684054854884
13446,"přikopírovat",1,0.00991684054854884
13447,"rozcvakat",1,0.00991684054854884
13448,"ozkoumat",1,0.00991684054854884
13449,"vyspecifikovat",1,0.00991684054854884
13450,"okrouhat",1,0.00991684054854884
13451,"zmatkovat",1,0.00991684054854884
13452,"vysoustruhovat",1,0.00991684054854884
13453,"vyčenžovat",1,0.00991684054854884
13454,"ztečovat",1,0.00991684054854884
13455,"homologovat",1,0.00991684054854884
13456,"pohubit",1,0.00991684054854884
13457,"kámošit",1,0.00991684054854884
13458,"zhysterizovat",1,0.00991684054854884
13459,"cizopasit",1,0.00991684054854884
13460,"zaculit",1,0.00991684054854884
13461,"vestrkat",1,0.00991684054854884
13462,"vytrčet",1,0.00991684054854884
13463,"skladovávat",1,0.00991684054854884
13464,"pěstovávat",1,0.00991684054854884
13465,"uhnít",1,0.00991684054854884
13466,"urajtovat",1,0.00991684054854884
13467,"vysuzovat",1,0.00991684054854884
13468,"přemíchat",1,0.00991684054854884
13469,"lazurovat",1,0.00991684054854884
13470,"rozmachovat",1,0.00991684054854884
13471,"rozbublat",1,0.00991684054854884
13472,"zbanalizovat",1,0.00991684054854884
13473,"kvantovat",1,0.00991684054854884
13474,"produchovnit",1,0.00991684054854884
13475,"dochřestit",1,0.00991684054854884
13476,"rozklinkat",1,0.00991684054854884
13477,"ztvarovat",1,0.00991684054854884
13478,"okótovat",1,0.00991684054854884
13479,"udejchat",1,0.00991684054854884
13480,"zneuznat",1,0.00991684054854884
13481,"somatizovat",1,0.00991684054854884
13482,"polejt",1,0.00991684054854884
13483,"zakrémovat",1,0.00991684054854884
13484,"rozlíhat",1,0.00991684054854884
13485,"vysmýkat",1,0.00991684054854884
13486,"deregulovat",1,0.00991684054854884
13487,"odmocňovat",1,0.00991684054854884
13488,"vydlabovat",1,0.00991684054854884
13489,"znivelovat",1,0.00991684054854884
13490,"vohmatávat",1,0.00991684054854884
13491,"znecitlivit",1,0.00991684054854884
13492,"zvochlovat",1,0.00991684054854884
13493,"cyklostylovat",1,0.00991684054854884
13494,"odfajfkovávat",1,0.00991684054854884
13495,"napreparovat",1,0.00991684054854884
13496,"vyhládnout",1,0.00991684054854884
13497,"vytěkat",1,0.00991684054854884
13498,"vodhalit",1,0.00991684054854884
13499,"detabuizovat",1,0.00991684054854884
13500,"voblíkat",1,0.00991684054854884
13501,"chrnět",1,0.00991684054854884
13502,"vytryskávat",1,0.00991684054854884
13503,"naškudlit",1,0.00991684054854884
13504,"drezurovat",1,0.00991684054854884
13505,"bolavět",1,0.00991684054854884
13506,"buchnout",1,0.00991684054854884
13507,"zameknout",1,0.00991684054854884
13508,"vyoutovat",1,0.00991684054854884
13509,"vyhražovat",1,0.00991684054854884
13510,"spoluprožít",1,0.00991684054854884
13511,"rozdejchávat",1,0.00991684054854884
13512,"odtelefonovat",1,0.00991684054854884
13513,"rozdýmat",1,0.00991684054854884
13514,"blyskotat",1,0.00991684054854884
13515,"ohejbat",1,0.00991684054854884
13516,"rozletovávat",1,0.00991684054854884
13517,"pročechrávat",1,0.00991684054854884
13518,"nachlemtat",1,0.00991684054854884
13519,"vřezávat",1,0.00991684054854884
13520,"přebílit",1,0.00991684054854884
13521,"dobudovávat",1,0.00991684054854884
13522,"hranit",1,0.00991684054854884
13523,"frajeřit",1,0.00991684054854884
13524,"vypojovat",1,0.00991684054854884
13525,"tapecírovat",1,0.00991684054854884
13526,"poodstrčit",1,0.00991684054854884
13527,"zabrečet",1,0.00991684054854884
13528,"nabájit",1,0.00991684054854884
13529,"nakropit",1,0.00991684054854884
13530,"gramatikalizovat",1,0.00991684054854884
13531,"zvědomovat",1,0.00991684054854884
13532,"zbadat",1,0.00991684054854884
13533,"symetrizovat",1,0.00991684054854884
13534,"prokecnout",1,0.00991684054854884
13535,"odpravovat",1,0.00991684054854884
13536,"sprát",1,0.00991684054854884
13537,"rovnávat",1,0.00991684054854884
13538,"zadusávat",1,0.00991684054854884
13539,"zrezatět",1,0.00991684054854884
13540,"extendovat",1,0.00991684054854884
13541,"počišťovat",1,0.00991684054854884
13542,"zaškemrat",1,0.00991684054854884
13543,"okudlat",1,0.00991684054854884
13544,"odreagovávat",1,0.00991684054854884
13545,"nafakturovat",1,0.00991684054854884
13546,"odcinkávat",1,0.00991684054854884
13547,"dekretovat",1,0.00991684054854884
13548,"přehupovat",1,0.00991684054854884
13549,"kukat",1,0.00991684054854884
13550,"doupravit",1,0.00991684054854884
13551,"připochodovat",1,0.00991684054854884
13552,"naviksovat",1,0.00991684054854884
13553,"upamatovávat",1,0.00991684054854884
13554,"babrat",1,0.00991684054854884
13555,"detoxifikovat",1,0.00991684054854884
13556,"vylobovat",1,0.00991684054854884
13557,"bytnět",1,0.00991684054854884
13558,"vycvičovat",1,0.00991684054854884
13559,"olištovat",1,0.00991684054854884
13560,"naondulovat",1,0.00991684054854884
13561,"odkrvit",1,0.00991684054854884
13562,"uhasínat",1,0.00991684054854884
13563,"otypovat",1,0.00991684054854884
13564,"kontextualizovat",1,0.00991684054854884
13565,"přerecitovat",1,0.00991684054854884
13566,"zvekslovat",1,0.00991684054854884
13567,"všoupnout",1,0.00991684054854884
13568,"zcelit",1,0.00991684054854884
13569,"zkřižovat",1,0.00991684054854884
13570,"nasyslit",1,0.00991684054854884
13571,"dispenzarizovat",1,0.00991684054854884
13572,"ztýrat",1,0.00991684054854884
13573,"odsolit",1,0.00991684054854884
13574,"převát",1,0.00991684054854884
13575,"doslovit",1,0.00991684054854884
13576,"vymrzat",1,0.00991684054854884
13577,"strašívat",1,0.00991684054854884
13578,"přiloudat",1,0.00991684054854884
13579,"utřískat",1,0.00991684054854884
13580,"přezdobit",1,0.00991684054854884
13581,"zaskloňovat",1,0.00991684054854884
13582,"vylifrovat",1,0.00991684054854884
13583,"lenit",1,0.00991684054854884
13584,"cicmat",1,0.00991684054854884
13585,"potykat",1,0.00991684054854884
13586,"popiskovat",1,0.00991684054854884
13587,"rozpuknout",1,0.00991684054854884
13588,"vykonzultovat",1,0.00991684054854884
13589,"spékat",1,0.00991684054854884
13590,"zgelovatět",1,0.00991684054854884
13591,"vodpočnout",1,0.00991684054854884
13592,"zkrystalizovat",1,0.00991684054854884
13593,"vulgarizovat",1,0.00991684054854884
13594,"znenávidět",1,0.00991684054854884
13595,"handicapovat",1,0.00991684054854884
13596,"docelit",1,0.00991684054854884
13597,"ustřihovat",1,0.00991684054854884
13598,"zahopsat",1,0.00991684054854884
13599,"zkoumávat",1,0.00991684054854884
13600,"přiženit",1,0.00991684054854884
13601,"dokomponovat",1,0.00991684054854884
13602,"nítit",1,0.00991684054854884
13603,"hřmět",1,0.00991684054854884
13604,"vyčichnout",1,0.00991684054854884
13605,"zalízt",1,0.00991684054854884
13606,"reverzovat",1,0.00991684054854884
13607,"zarámusit",1,0.00991684054854884
13608,"začichat",1,0.00991684054854884
13609,"faxovat",1,0.00991684054854884
13610,"zabsolutizovat",1,0.00991684054854884
13611,"žbluňkat",1,0.00991684054854884
13612,"odšupovat",1,0.00991684054854884
13613,"ustřílet",1,0.00991684054854884
13614,"probolet",1,0.00991684054854884
13615,"zapadávat",1,0.00991684054854884
13616,"pokaňkat",1,0.00991684054854884
13617,"jemnit",1,0.00991684054854884
13618,"rohovět",1,0.00991684054854884
13619,"škaredit",1,0.00991684054854884
13620,"štymovat",1,0.00991684054854884
13621,"vymáznout",1,0.00991684054854884
13622,"zaaplaudovat",1,0.00991684054854884
13623,"rozškrtávat",1,0.00991684054854884
13624,"chrudit",1,0.00991684054854884
13625,"prokádrovat",1,0.00991684054854884
13626,"navít",1,0.00991684054854884
13627,"kejdovat",1,0.00991684054854884
13628,"kapávat",1,0.00991684054854884
13629,"narýžovat",1,0.00991684054854884
13630,"vydiskutovat",1,0.00991684054854884
13631,"sázívat",1,0.00991684054854884
13632,"odkrvovat",1,0.00991684054854884
13633,"oblouznit",1,0.00991684054854884
13634,"slinovat",1,0.00991684054854884
13635,"upíchat",1,0.00991684054854884
13636,"okovávat",1,0.00991684054854884
13637,"embargovat",1,0.00991684054854884
13638,"dopočíst",1,0.00991684054854884
13639,"odrolovávat",1,0.00991684054854884
13640,"drhat",1,0.00991684054854884
13641,"zaklokotat",1,0.00991684054854884
13642,"přihoršit",1,0.00991684054854884
13643,"odtlouci",1,0.00991684054854884
13644,"zdolíčkovat",1,0.00991684054854884
13645,"našroubovávat",1,0.00991684054854884
13646,"připadávat",1,0.00991684054854884
13647,"prošvihávat",1,0.00991684054854884
13648,"bajlovat",1,0.00991684054854884
13649,"zbagatelizovat",1,0.00991684054854884
13650,"zkypřovat",1,0.00991684054854884
13651,"omrzat",1,0.00991684054854884
13652,"nafedrovat",1,0.00991684054854884
13653,"zamísit",1,0.00991684054854884
13654,"zvirtualizovat",1,0.00991684054854884
13655,"přicourat",1,0.00991684054854884
13656,"zapáskovat",1,0.00991684054854884
13657,"vrknout",1,0.00991684054854884
13658,"vpeřit",1,0.00991684054854884
13659,"proškrabovat",1,0.00991684054854884
13660,"nafázovat",1,0.00991684054854884
13661,"vyklučovat",1,0.00991684054854884
13662,"přelidnit",1,0.00991684054854884
13663,"cvrčet",1,0.00991684054854884
13664,"venčívat",1,0.00991684054854884
13665,"odsimulovat",1,0.00991684054854884
13666,"solidarizovat",1,0.00991684054854884
13667,"utípnout",1,0.00991684054854884
13668,"ostřihávat",1,0.00991684054854884
13669,"skasávat",1,0.00991684054854884
13670,"nabalamutit",1,0.00991684054854884
13671,"ochmatávat",1,0.00991684054854884
13672,"rozfajrovat",1,0.00991684054854884
13673,"zaslavit",1,0.00991684054854884
13674,"vyhoblovat",1,0.00991684054854884
13675,"ošlapovat",1,0.00991684054854884
13676,"propřemýšlet",1,0.00991684054854884
13677,"provázívat",1,0.00991684054854884
13678,"uchřadnout",1,0.00991684054854884
13679,"zremixovat",1,0.00991684054854884
13680,"zaobalovat",1,0.00991684054854884
13681,"znovuprožít",1,0.00991684054854884
13682,"nazvedat",1,0.00991684054854884
13683,"spapat",1,0.00991684054854884
13684,"vysálat",1,0.00991684054854884
13685,"rozvrstvovat",1,0.00991684054854884
13686,"vydychovat",1,0.00991684054854884
13687,"dořídit",1,0.00991684054854884
13688,"pomžourávat",1,0.00991684054854884
13689,"odideologizovat",1,0.00991684054854884
13690,"ostávat",1,0.00991684054854884
13691,"vokopávat",1,0.00991684054854884
13692,"vyčenichávat",1,0.00991684054854884
13693,"přiclonit",1,0.00991684054854884
13694,"pohlazovat",1,0.00991684054854884
13695,"zniterňovat",1,0.00991684054854884
13696,"naletovat",1,0.00991684054854884
13697,"vylokat",1,0.00991684054854884
13698,"odminovat",1,0.00991684054854884
13699,"zabuchovat",1,0.00991684054854884
13700,"zazívat",1,0.00991684054854884
13701,"ocumlat",1,0.00991684054854884
13702,"bufferovat",1,0.00991684054854884
13703,"odťukat",1,0.00991684054854884
13704,"dohodovat",1,0.00991684054854884
13705,"prociťovat",1,0.00991684054854884
13706,"naštymovat",1,0.00991684054854884
13707,"zplnoletnit",1,0.00991684054854884
13708,"rozklikávat",1,0.00991684054854884
13709,"spoluřídit",1,0.00991684054854884
13710,"zahlížet",1,0.00991684054854884
13711,"novinařit",1,0.00991684054854884
13712,"připlachtit",1,0.00991684054854884
13713,"nachcat",1,0.00991684054854884
13714,"nastoupnout",1,0.00991684054854884
13715,"westernizovat",1,0.00991684054854884
13716,"uďobávat",1,0.00991684054854884
13717,"přehlašovat",1,0.00991684054854884
13718,"uprat",1,0.00991684054854884
13719,"vyklínovat",1,0.00991684054854884
13720,"properlit",1,0.00991684054854884
13721,"přefouknout",1,0.00991684054854884
13722,"uráčit",1,0.00991684054854884
13723,"nazdvíhat",1,0.00991684054854884
13724,"slíkat",1,0.00991684054854884
13725,"nadehtovat",1,0.00991684054854884
13726,"juknout",1,0.00991684054854884
13727,"zbacat",1,0.00991684054854884
13728,"průměrovat",1,0.00991684054854884
13729,"doplivnout",1,0.00991684054854884
13730,"krnět",1,0.00991684054854884
13731,"vykydnout",1,0.00991684054854884
13732,"nalítávat",1,0.00991684054854884
13733,"utláčet",1,0.00991684054854884
13734,"šmikat",1,0.00991684054854884
13735,"lozit",1,0.00991684054854884
13736,"předsazovat",1,0.00991684054854884
13737,"prášívat",1,0.00991684054854884
13738,"vosvítit",1,0.00991684054854884
13739,"oštítkovat",1,0.00991684054854884
13740,"utejrat",1,0.00991684054854884
13741,"zfixlovat",1,0.00991684054854884
13742,"červenit",1,0.00991684054854884
13743,"vyčišet",1,0.00991684054854884
13744,"vypěstovávat",1,0.00991684054854884
13745,"arestovat",1,0.00991684054854884
13746,"pochichtávat",1,0.00991684054854884
13747,"zdevalvovat",1,0.00991684054854884
13748,"odervávat",1,0.00991684054854884
13749,"mukat",1,0.00991684054854884
13750,"odkrojovat",1,0.00991684054854884
13751,"zadýmat",1,0.00991684054854884
13752,"vychlípit",1,0.00991684054854884
13753,"podsekávat",1,0.00991684054854884
13754,"sešplhávat",1,0.00991684054854884
13755,"roztřísknout",1,0.00991684054854884
13756,"rousat",1,0.00991684054854884
13757,"pomučit",1,0.00991684054854884
13758,"pouvažovat",1,0.00991684054854884
13759,"zakvedlat",1,0.00991684054854884
13760,"přehmátnout",1,0.00991684054854884
13761,"zhníst",1,0.00991684054854884
13762,"bolševizovat",1,0.00991684054854884
13763,"vlízt",1,0.00991684054854884
13764,"dmýchat",1,0.00991684054854884
13765,"přebodovávat",1,0.00991684054854884
13766,"dosoudit",1,0.00991684054854884
13767,"prokliknout",1,0.00991684054854884
13768,"sakovat",1,0.00991684054854884
13769,"doplazit",1,0.00991684054854884
13770,"postříknout",1,0.00991684054854884
13771,"namáznout",1,0.00991684054854884
13772,"zvalidovat",1,0.00991684054854884
13773,"zablokovávat",1,0.00991684054854884
13774,"domodelovat",1,0.00991684054854884
13775,"nutkat",1,0.00991684054854884
13776,"vychystávat",1,0.00991684054854884
13777,"vyšplíchat",1,0.00991684054854884
13778,"zadrat",1,0.00991684054854884
13779,"prořítit",1,0.00991684054854884
13780,"ohrabat",1,0.00991684054854884
13781,"přiklapnout",1,0.00991684054854884
13782,"lenivět",1,0.00991684054854884
13783,"ztroskotávat",1,0.00991684054854884
13784,"přečíslovávat",1,0.00991684054854884
13785,"zazdát",1,0.00991684054854884
13786,"zahudrat",1,0.00991684054854884
13787,"komentovávat",1,0.00991684054854884
13788,"utuchnout",1,0.00991684054854884
13789,"stříhávat",1,0.00991684054854884
13790,"uhučet",1,0.00991684054854884
13791,"šudlat",1,0.00991684054854884
13792,"prohihňat",1,0.00991684054854884
13793,"akvírovat",1,0.00991684054854884
13794,"oblézt",1,0.00991684054854884
13795,"rozblikávat",1,0.00991684054854884
13796,"rejdovat",1,0.00991684054854884
13797,"nakonzervovat",1,0.00991684054854884
13798,"mělnit",1,0.00991684054854884
13799,"odrapovat",1,0.00991684054854884
13800,"zklidnět",1,0.00991684054854884
13801,"přepřahovat",1,0.00991684054854884
13802,"očmuchat",1,0.00991684054854884
13803,"chroptit",1,0.00991684054854884
13804,"přežírat",1,0.00991684054854884
13805,"deflorovat",1,0.00991684054854884
13806,"přireznout",1,0.00991684054854884
13807,"zablýskat",1,0.00991684054854884
13808,"přežvýknout",1,0.00991684054854884
13809,"zdvojmocnit",1,0.00991684054854884
13810,"zanožit",1,0.00991684054854884
13811,"opíchnout",1,0.00991684054854884
13812,"hovořívat",1,0.00991684054854884
13813,"pomastit",1,0.00991684054854884
13814,"oddrátovat",1,0.00991684054854884
13815,"gravírovat",1,0.00991684054854884
13816,"odpružovat",1,0.00991684054854884
13817,"natloukat",1,0.00991684054854884
13818,"naplavovat",1,0.00991684054854884
13819,"upejpat",1,0.00991684054854884
13820,"zdrsnět",1,0.00991684054854884
13821,"zvrtávat",1,0.00991684054854884
13822,"pozicovat",1,0.00991684054854884
13823,"naloupat",1,0.00991684054854884
13824,"zmléčnit",1,0.00991684054854884
13825,"pohřížit",1,0.00991684054854884
13826,"pitomět",1,0.00991684054854884
13827,"zakejvat",1,0.00991684054854884
13828,"propašovávat",1,0.00991684054854884
13829,"zakolíbat",1,0.00991684054854884
13830,"vyheverovat",1,0.00991684054854884
13831,"zasoptit",1,0.00991684054854884
13832,"přifrčet",1,0.00991684054854884
13833,"prosmýčit",1,0.00991684054854884
13834,"doječet",1,0.00991684054854884
13835,"načrtat",1,0.00991684054854884
13836,"temnět",1,0.00991684054854884
13837,"hupsnout",1,0.00991684054854884
13838,"vohryzat",1,0.00991684054854884
13839,"percipovat",1,0.00991684054854884
13840,"nakročit",1,0.00991684054854884
13841,"vykýchávat",1,0.00991684054854884
13842,"žduchnout",1,0.00991684054854884
13843,"zachichtat",1,0.00991684054854884
13844,"vochránit",1,0.00991684054854884
13845,"nakormidlovat",1,0.00991684054854884
13846,"vhopkat",1,0.00991684054854884
13847,"rupat",1,0.00991684054854884
13848,"vybičovávat",1,0.00991684054854884
13849,"průvodcovat",1,0.00991684054854884
13850,"vkořenit",1,0.00991684054854884
13851,"zakrámovat",1,0.00991684054854884
13852,"obetkat",1,0.00991684054854884
13853,"zazubit",1,0.00991684054854884
13854,"vyvztekat",1,0.00991684054854884
13855,"podšprajcovat",1,0.00991684054854884
13856,"přiobléknout",1,0.00991684054854884
13857,"doloupat",1,0.00991684054854884
13858,"zastesknout",1,0.00991684054854884
13859,"přefiltrovávat",1,0.00991684054854884
13860,"inventarizovat",1,0.00991684054854884
13861,"odchlupit",1,0.00991684054854884
13862,"odklopýtat",1,0.00991684054854884
13863,"sestrkovat",1,0.00991684054854884
13864,"podmazat",1,0.00991684054854884
13865,"chytračit",1,0.00991684054854884
13866,"rozmazovat",1,0.00991684054854884
13867,"převrhovat",1,0.00991684054854884
13868,"zakuklovat",1,0.00991684054854884
13869,"proflákávat",1,0.00991684054854884
13870,"revolucionovat",1,0.00991684054854884
13871,"rehydratovat",1,0.00991684054854884
13872,"poklimbávat",1,0.00991684054854884
13873,"vyžínat",1,0.00991684054854884
13874,"poplacávat",1,0.00991684054854884
13875,"ovzorkovat",1,0.00991684054854884
13876,"znovuoživit",1,0.00991684054854884
13877,"pošpacírovat",1,0.00991684054854884
13878,"smrákat",1,0.00991684054854884
13879,"kapírovat",1,0.00991684054854884
13880,"přitesat",1,0.00991684054854884
13881,"břinknout",1,0.00991684054854884
13882,"přelanařit",1,0.00991684054854884
13883,"namokřit",1,0.00991684054854884
13884,"doloudat",1,0.00991684054854884
13885,"zavazet",1,0.00991684054854884
13886,"vyvenčovat",1,0.00991684054854884
13887,"vmodelovat",1,0.00991684054854884
13888,"vyposlouchávat",1,0.00991684054854884
13889,"zapopelit",1,0.00991684054854884
13890,"zrepasovat",1,0.00991684054854884
13891,"dožádat",1,0.00991684054854884
13892,"zaproudit",1,0.00991684054854884
13893,"přeštukovat",1,0.00991684054854884
13894,"přiobjednávat",1,0.00991684054854884
13895,"popošít",1,0.00991684054854884
13896,"odveslovat",1,0.00991684054854884
13897,"vyhlasovat",1,0.00991684054854884
13898,"zašifrovávat",1,0.00991684054854884
13899,"rozvášňovat",1,0.00991684054854884
13900,"nasahat",1,0.00991684054854884
13901,"pokakat",1,0.00991684054854884
13902,"odklusat",1,0.00991684054854884
13903,"vtláčet",1,0.00991684054854884
13904,"vyzpytovat",1,0.00991684054854884
13905,"zkásnout",1,0.00991684054854884
13906,"indisponovat",1,0.00991684054854884
13907,"zamrouskat",1,0.00991684054854884
13908,"předtočit",1,0.00991684054854884
13909,"přišlapávat",1,0.00991684054854884
13910,"vevanout",1,0.00991684054854884
13911,"pokápnout",1,0.00991684054854884
13912,"spoluovládat",1,0.00991684054854884
13913,"mlčívat",1,0.00991684054854884
13914,"třeskat",1,0.00991684054854884
13915,"propískat",1,0.00991684054854884
13916,"prokomponovávat",1,0.00991684054854884
13917,"dostoupat",1,0.00991684054854884
13918,"temnit",1,0.00991684054854884
13919,"rozbombardovávat",1,0.00991684054854884
13920,"rivalizovat",1,0.00991684054854884
13921,"přičesávat",1,0.00991684054854884
13922,"totalizovat",1,0.00991684054854884
13923,"porozházet",1,0.00991684054854884
13924,"mřížovat",1,0.00991684054854884
13925,"znegovat",1,0.00991684054854884
13926,"posrkávat",1,0.00991684054854884
13927,"načančat",1,0.00991684054854884
13928,"uřvat",1,0.00991684054854884
13929,"vodjistit",1,0.00991684054854884
13930,"obálkovat",1,0.00991684054854884
