"zmítat";840;492;0.5857142857142857
"zmocňovat";612;552;0.9019607843137255
"zobrazovat";1896;462;0.24367088607594936
"zpívat";7994;455;0.05691768826619965
"zračit";548;536;0.9781021897810219
"bít";2331;416;0.17846417846417847
"blýsknout";569;366;0.6432337434094904
"bouřit";516;405;0.7848837209302325
"budovat";3075;365;0.11869918699186992
"činit";9613;367;0.03817746801206699
"distancovat";404;371;0.9183168316831684
"domlouvat";862;372;0.43155452436194897
"dovídat";380;376;0.9894736842105263
"formovat";1132;396;0.3498233215547703
"hodlat";6806;367;0.05392300910960917
"chechtat";436;411;0.9426605504587156
"choulit";419;404;0.964200477326969
"chýlit";374;367;0.9812834224598931
"jíst";9425;386;0.040954907161803715
"klepat";1310;425;0.3244274809160305
"kousnout";1090;430;0.3944954128440367
"krýt";1679;365;0.21739130434782608
"míchat";1438;368;0.25591098748261476
"naštvat";1166;395;0.33876500857632935
"obejmout";4219;412;0.09765347238682152
"objímat";1659;385;0.2320675105485232
"obořit";400;376;0.94
"oddávat";480;419;0.8729166666666667
"odpoutat";611;416;0.6808510638297872
"ohánět";447;393;0.8791946308724832
"ochladit";654;405;0.6192660550458715
"osprchovat";482;402;0.8340248962655602
"pást";716;405;0.5656424581005587
"pít";8734;434;0.049690863292878404
"plavit";425;387;0.9105882352941177
"poddat";438;388;0.8858447488584474
"podivovat";387;378;0.9767441860465116
"podřídit";1164;431;0.3702749140893471
"pomodlit";422;389;0.9218009478672986
"potápět";469;376;0.8017057569296375
"potopit";747;394;0.5274431057563588
"prodloužit";2398;371;0.15471226021684736
"projet";3690;376;0.1018970189701897
"provinit";396;378;0.9545454545454546
"přátelit";432;414;0.9583333333333334
"představovat";25808;400;0.015499070055796652
"předvádět";2718;445;0.1637233259749816
"přehnat";997;377;0.3781344032096289
"přeměnit";1068;377;0.3529962546816479
"převrátit";875;442;0.5051428571428571
"přezdívat";793;382;0.4817150063051702
"přikrčit";418;383;0.916267942583732
"přinutit";2436;415;0.17036124794745483
"rozčílit";816;404;0.4950980392156863
"rozeznít";603;426;0.7064676616915423
"rozhořet";453;436;0.9624724061810155
"rozpouštět";709;438;0.6177715091678421
"řinout";411;387;0.9416058394160584
"seběhnout";880;386;0.43863636363636366
"sesypat";407;368;0.9041769041769042
"shromažďovat";1076;379;0.35223048327137546
"schylovat";401;397;0.9900249376558603
"srovnat";4138;411;0.09932334461092315
"stáčet";586;394;0.6723549488054608
"stmívat";482;427;0.8858921161825726
"strachovat";439;419;0.9544419134396356
"sypat";1019;378;0.37095191364082436
"šklebit";431;411;0.9535962877030162
"tísnit";481;385;0.8004158004158004
"tradovat";441;422;0.9569160997732427
"uchechtnout";380;376;0.9894736842105263
"uchytit";564;405;0.7180851063829787
"ukrýt";1672;433;0.2589712918660287
"uložit";7116;424;0.059584035975267007
"umýt";1735;418;0.24092219020172911
"urazit";2140;374;0.17476635514018693
"uskutečňovat";862;441;0.511600928074246
"ustálit";476;405;0.8508403361344538
"uživit";907;368;0.40573318632855565
"volit";6092;372;0.06106369008535785
"vybavovat";1767;423;0.23938879456706283
"vyhoupnout";429;413;0.9627039627039627
"vyjímat";874;414;0.47368421052631576
"vykoupat";593;394;0.6644182124789207
"vyplnit";2583;388;0.15021293070073558
"vypracovat";2464;382;0.15503246753246752
"vyprávět";14005;421;0.03006069260978222
"vysmát";468;441;0.9423076923076923
"vystavovat";2072;385;0.1858108108108108
"vysvětlovat";14236;410;0.028800224782242204
"vzdělávat";779;415;0.5327342747111682
"vzchopit";416;378;0.9086538461538461
"vzpírat";461;415;0.9002169197396963
"vztekat";416;387;0.9302884615384616
"zahřát";1228;440;0.3583061889250814
"zalesknout";384;378;0.984375
"zaobírat";429;392;0.9137529137529138
"zapomínat";3615;398;0.11009681881051175
"zastat";661;428;0.6475037821482602
"zastavět";768;381;0.49609375
"zdvojnásobit";736;365;0.49592391304347827
"zjevovat";468;391;0.8354700854700855
"zorientovat";501;396;0.7904191616766467
"ztotožnit";591;397;0.6717428087986463
"ženit";477;410;0.859538784067086
"aplikovat";2423;355;0.14651258770119685
"běžet";10402;322;0.03095558546433378
"blýskat";482;355;0.7365145228215768
"budit";2525;345;0.13663366336633664
"datovat";833;348;0.4177671068427371
"dobrat";402;346;0.8606965174129353
"dopracovat";495;360;0.7272727272727273
"dosáhnout";17774;343;0.019297850793293575
"dostavovat";352;325;0.9232954545454546
"dovolat";492;360;0.7317073170731707
"dýchat";4773;324;0.0678818353236958
"chápat";19128;353;0.018454621497281474
"informovat";7429;342;0.04603580562659847
"jmout";496;364;0.7338709677419355
"koncentrovat";590;363;0.6152542372881356
"kouřit";3730;362;0.09705093833780161
"krást";2205;342;0.15510204081632653
"kutálet";425;345;0.8117647058823529
"kymácet";346;317;0.9161849710982659
"mazlit";382;354;0.9267015706806283
"nadát";334;321;0.9610778443113772
"oběsit";550;328;0.5963636363636363
"obětovat";1882;338;0.179596174282678
"obléci";1929;334;0.1731467081389321
"odstranit";5885;341;0.05794392523364486
"ohřát";808;316;0.3910891089108911
"opravit";3507;332;0.09466780724265754
"opravovat";1702;313;0.18390129259694477
"optat";322;316;0.9813664596273292
"osvobodit";1735;364;0.20979827089337175
"otřít";2018;313;0.15510406342913777
"pokazit";1212;318;0.2623762376237624
"polekat";548;350;0.6386861313868614
"poohlédnout";357;333;0.9327731092436975
"potloukat";361;343;0.9501385041551247
"pozdravit";2476;329;0.132875605815832
"prohlubovat";713;312;0.4375876577840112
"protahovat";769;356;0.46293888166449937
"předhánět";366;339;0.9262295081967213
"přemístit";1027;339;0.33008763388510226
"převalit";386;319;0.8264248704663213
"převalovat";473;343;0.7251585623678647
"příčit";324;314;0.9691358024691358
"přihnat";379;340;0.8970976253298153
"přiznávat";3549;312;0.08791208791208792
"rozbíhat";405;364;0.8987654320987655
"rozdělovat";1591;337;0.2118164676304211
"rozeběhnout";379;363;0.9577836411609498
"rozevřít";889;312;0.35095613048368957
"rozlétnout";341;336;0.9853372434017595
"rozmnožovat";490;333;0.6795918367346939
"rozpínat";418;334;0.7990430622009569
"rozpomenout";433;332;0.766743648960739
"rozpovídat";380;359;0.9447368421052632
"rozptýlit";1082;340;0.3142329020332717
"rozvádět";674;347;0.5148367952522255
"rušit";3114;341;0.10950545921644188
"sbíhat";492;362;0.7357723577235772
"sbírat";4130;340;0.08232445520581114
"shánět";2075;343;0.1653012048192771
"skrýt";2030;328;0.16157635467980297
"skvět";321;312;0.9719626168224299
"složit";4459;364;0.08163265306122448
"spát";14688;357;0.024305555555555556
"stupňovat";532;352;0.6616541353383458
"svítit";4315;349;0.08088064889918888
"svlékat";709;324;0.45698166431593795
"ujišťovat";1672;325;0.194377990430622
"upínat";469;359;0.7654584221748401
"usídlit";375;350;0.9333333333333333
"uvést";31577;332;0.010513981695537892
"vézt";2188;337;0.1540219378427788
"vmísit";369;350;0.948509485094851
"vyhrabat";745;317;0.425503355704698
"vyklonit";344;313;0.9098837209302325
"vylučovat";1923;362;0.18824752990119606
"vyřítit";356;351;0.9859550561797753
"vytáhnout";12103;339;0.028009584400561845
"vytahovat";1957;334;0.17066939192641797
"vytrhnout";2180;350;0.16055045871559634
"vyučit";418;329;0.7870813397129187
"vyvalit";523;327;0.6252390057361377
"vztyčit";855;363;0.4245614035087719
"zabořit";979;320;0.3268641470888662
"začervenat";335;329;0.982089552238806
"zacházet";2439;355;0.14555145551455514
"zamotat";580;363;0.6258620689655172
"zaposlouchat";363;344;0.9476584022038568
"zaradovat";324;321;0.9907407407407407
"zavrtět";5528;311;0.05625904486251809
"zhoupnout";386;345;0.8937823834196891
"získávat";5001;360;0.07198560287942411
"zkoušet";6059;314;0.05182373328932167
"zlíbit";357;356;0.9971988795518207
"zotavit";364;335;0.9203296703296703
"zpomalit";2043;317;0.15516397454723446
"zrychlit";1354;320;0.2363367799113737
"ztotožňovat";527;331;0.6280834914611005
"zúčastňovat";353;340;0.9631728045325779
"zvrtnout";370;336;0.9081081081081082
"aktivovat";1274;306;0.2401883830455259
"červenat";393;311;0.7913486005089059
"dožívat";394;301;0.7639593908629442
"hnusit";291;265;0.9106529209621993
"kamarádit";500;307;0.614
"klanět";323;300;0.9287925696594427
"kolébat";428;265;0.6191588785046729
"kombinovat";2269;284;0.125165271044513
"křížit";418;274;0.6555023923444976
"míjet";2155;284;0.13178654292343386
"minout";2687;284;0.10569408262002233
"mrknout";1910;269;0.14083769633507853
"mstít";336;306;0.9107142857142857
"mýt";1083;269;0.24838411819021236
"nahrnout";362;284;0.7845303867403315
"napnout";648;287;0.44290123456790126
"navrátit";612;281;0.4591503267973856
"nedostávat";306;305;0.9967320261437909
"nutit";6399;308;0.04813252070636037
"obnovit";2731;302;0.11058220432076163
"oddat";525;294;0.56
"odlepit";415;277;0.6674698795180722
"opozdit";330;293;0.8878787878787879
"patřit";44727;283;0.006327274353298902
"péci";2050;286;0.13951219512195123
"podepisovat";990;291;0.29393939393939394
"podřizovat";401;267;0.6658354114713217
"podvolit";324;299;0.9228395061728395
"porozhlédnout";316;293;0.9272151898734177
"postupovat";5096;270;0.052982731554160126
"posunovat";614;276;0.4495114006514658
"poškrábat";470;272;0.5787234042553191
"prohloubit";761;276;0.36268068331143233
"prohýbat";346;301;0.869942196531792
"propojit";2375;290;0.12210526315789473
"předávat";2326;284;0.12209802235597593
"přehoupnout";333;309;0.9279279279279279
"přehrabovat";338;295;0.8727810650887574
"přetahovat";412;270;0.6553398058252428
"přetrhnout";515;292;0.566990291262136
"přidržovat";853;280;0.32825322391559203
"přilepit";981;302;0.30784913353720694
"připlést";281;266;0.9466192170818505
"připomínat";13364;309;0.02312181981442682
"rozkřiknout";303;299;0.9867986798679867
"rozlišovat";2485;300;0.12072434607645875
"rozložit";2019;273;0.1352154531946508
"rozpoutat";821;306;0.37271619975639464
"roztrhnout";804;279;0.34701492537313433
"roztříštit";485;291;0.6
"rozzlobit";535;269;0.502803738317757
"sjíždět";867;282;0.32525951557093424
"sledovat";23428;284;0.012122246884070343
"spálit";1840;305;0.16576086956521738
"spouštět";1661;268;0.1613485851896448
"srážet";756;305;0.40343915343915343
"srovnávat";1890;298;0.15767195767195769
"stanovit";6966;292;0.04191788687912719
"střetávat";298;291;0.9765100671140939
"střílet";3360;297;0.08839285714285715
"svírat";2911;298;0.10237031947784267
"škrábat";786;264;0.33587786259541985
"šourat";284;274;0.9647887323943662
"udávat";1812;305;0.1683222958057395
"udusit";547;289;0.5283363802559415
"upravit";5041;271;0.053759174766911326
"upravovat";2686;276;0.10275502606105734
"utápět";328;271;0.8262195121951219
"utvářet";1055;310;0.2938388625592417
"vkládat";1650;279;0.1690909090909091
"vozit";2094;287;0.13705826170009552
"vybírat";7140;307;0.04299719887955182
"vyčerpat";1478;298;0.20162381596752368
"vycházet";14619;291;0.019905602298378823
"vyjasnit";646;271;0.4195046439628483
"vymezovat";1100;288;0.26181818181818184
"vypínat";742;285;0.38409703504043125
"vypnout";2970;279;0.09393939393939393
"vysílat";2620;301;0.1148854961832061
"vysvětlit";15907;285;0.017916640472747845
"vyškrábat";411;295;0.7177615571776156
"vyžadovat";10448;303;0.029000765696784073
"zabránit";6111;305;0.049909998363606614
"zadrhnout";323;280;0.8668730650154799
"zaleknout";298;287;0.9630872483221476
"zaplnit";1840;290;0.15760869565217392
"zasadit";1771;268;0.1513269339356296
"zastydět";315;307;0.9746031746031746
"zatáhnout";1894;269;0.1420274551214361
"zavazovat";759;289;0.380764163372859
"zhostit";319;304;0.9529780564263323
"zkrátit";1552;288;0.18556701030927836
"zkusit";11211;303;0.02702702702702703
"zmýlit";345;304;0.881159420289855
"zotavovat";285;279;0.9789473684210527
"zpracovávat";2092;303;0.14483747609942638
"zrcadlit";517;276;0.5338491295938105
"zřeknout";282;273;0.9680851063829787
"zříci";293;264;0.9010238907849829
