order,lemma,frequency,ipm
"5375","prorokovat","7"
"5376","hořet","7"
"5377","licitovat","7"
"5378","obelstít","7"
"5379","cucat","7"
"5380","dosadit","7"
"5381","rozkrádat","7"
"5382","promazat","7"
"5383","odříkávat","7"
"5384","chlubívat","7"
"5385","odstřelit","7"
"5386","nabýt","7"
"5387","vybízet","7"
"5388","zajíst","7"
"5389","vobracet","7"
"5390","zaktivnit","7"
"5391","zkompletovat","7"
"5392","zacukat","7"
"5393","vypršet","7"
"5394","zírat","7"
"5395","přeprodávat","6"
"5396","kandidovat","6"
"5397","vybíhat","6"
"5398","hazardovat","6"
"5399","frézovat","6"
"5400","vytvrzovat","6"
"5401","cílit","6"
"5402","okyselit","6"
"5403","naměřit","6"
"5404","uchytávat","6"
"5405","inaktivovat","6"
"5406","hydratovat","6"
"5407","delegovat","6"
"5408","dorovnat","6"
"5409","proškrtat","6"
"5410","sebevzdělávat","6"
"5411","odvysílat","6"
"5412","zněkolikanásobit","6"
"5413","pomíjet","6"
"5414","uzamykat","6"
"5415","sekularizovat","6"
"5416","ztěžovat","6"
"5417","odhlížet","6"
"5418","vzbuzovat","6"
"5419","vyzvedat","6"
"5420","podkládat","6"
"5421","odbouchnout","6"
"5422","přepočíst","6"
"5423","přikazovat","6"
"5424","nadužívat","6"
"5425","sebepoškozovat","6"
"5426","přečerpat","6"
"5427","podráždit","6"
"5428","naakumulovat","6"
"5429","propadávat","6"
"5430","uzpůsobovat","6"
"5431","nalomit","6"
"5432","vyspravit","6"
"5433","resetovat","6"
"5434","idealizovat","6"
"5435","kompostovat","6"
"5436","prdět","6"
"5437","podnítit","6"
"5438","proklestit","6"
"5439","konfigurovat","6"
"5440","vypláchnout","6"
"5441","osmažit","6"
"5442","rozsýpat","6"
"5443","vytrénovat","6"
"5444","vyjmenovat","6"
"5445","diskreditovat","6"
"5446","štosovat","6"
"5447","rozmísťovat","6"
"5448","paralyzovat","6"
"5449","páčit","6"
"5450","vysát","6"
"5451","chrlit","6"
"5452","přetrhat","6"
"5453","ukřičet","6"
"5454","zaškolit","6"
"5455","promrhat","6"
"5456","dochucovat","6"
"5457","zapít","6"
"5458","zprůměrovat","6"
"5459","zatápět","6"
"5460","hospitalizovat","6"
"5461","znásilňovat","6"
"5462","napěchovat","6"
"5463","uspávat","6"
"5464","hádávat","6"
"5465","přilévat","6"
"5466","zabejčit","6"
"5467","přebrousit","6"
"5468","doléčovat","6"
"5469","uběhat","6"
"5470","vysvítit","6"
"5471","podlehnout","6"
"5472","podebrat","6"
"5473","fouknout","6"
"5474","krvácet","6"
"5475","rozvít","6"
"5476","muzicírovat","6"
"5477","jitřit","6"
"5478","rozlepovat","6"
"5479","přibatolit","6"
"5480","nahlédnout","6"
"5481","zažíhat","6"
"5482","poodhalit","6"
"5483","našprtat","6"
"5484","devalvovat","6"
"5485","okotit","6"
"5486","rabovat","6"
"5487","naposlouchat","6"
"5488","vybudit","6"
"5489","korumpovat","6"
"5490","vyjednat","6"
"5491","vyběhat","6"
"5492","vodstěhovat","6"
"5493","dopékat","6"
"5494","krystalizovat","6"
"5495","hybridizovat","6"
"5496","vzlykat","6"
"5497","doklopýtat","6"
"5498","odhlédnout","6"
"5499","sesychat","6"
"5500","oplatit","6"
"5501","nazkoušet","6"
"5502","namáčknout","6"
"5503","disponovat","6"
"5504","vpíchnout","6"
"5505","umrtvit","6"
"5506","rozlousknout","6"
"5507","nabrečet","6"
"5508","popotahovat","6"
"5509","navozovat","6"
"5510","nosívat","6"
"5511","ukecat","6"
"5512","vytyčit","6"
"5513","propékat","6"
"5514","prostříhat","6"
"5515","šikanovat","6"
"5516","zvítězit","6"
"5517","obhospodařovat","6"
"5518","přivolat","6"
"5519","vykořisťovat","6"
"5520","přesazovat","6"
"5521","vopřít","6"
"5522","podkopat","6"
"5523","cvaknout","6"
"5524","uhádnout","6"
"5525","vyklidit","6"
"5526","vmanipulovat","6"
"5527","doptávat","6"
"5528","vykat","6"
"5529","podřezávat","6"
"5530","dlužit","6"
"5531","odstoupit","6"
"5532","rozkuckat","6"
"5533","prominout","6"
"5534","rokovat","6"
"5535","přelívat","6"
"5536","vítězit","6"
"5537","přeříznout","6"
"5538","zpochybnit","6"
"5539","přiklopit","6"
"5540","zaklikatit","6"
"5541","lajdat","6"
"5542","pilovat","6"
"5543","transponovat","6"
"5544","vpustit","6"
"5545","holdovat","6"
"5546","smýknout","6"
"5547","dřímat","6"
"5548","opylovat","6"
"5549","rozcuchat","6"
"5550","zacpat","6"
"5551","odstřelovat","6"
"5552","domyslit","6"
"5553","zmařit","6"
"5554","zalézt","6"
"5555","imitovat","6"
"5556","řasit","6"
"5557","zaznít","6"
"5558","nacpávat","6"
"5559","překreslit","6"
"5560","rozpracovávat","6"
"5561","naklápět","6"
"5562","vydrbat","6"
"5563","přetnout","6"
"5564","vraštit","6"
"5565","plít","6"
"5566","zprofesionalizovat","6"
"5567","přikodrcat","6"
"5568","propasírovat","6"
"5569","splynout","6"
"5570","uspíšit","6"
"5571","vyzdvihnout","6"
"5572","odtěžit","6"
"5573","probodávat","6"
"5574","ujíst","6"
"5575","artikulovat","6"
"5576","zkrotit","6"
"5577","zhošťovat","6"
"5578","vpašovat","6"
"5579","zakřivit","6"
"5580","přehrnout","6"
"5581","spávat","6"
"5582","hrábnout","6"
"5583","upozadit","6"
"5584","prchnout","6"
"5585","překroutit","6"
"5586","zkrucovat","6"
"5587","drásat","6"
"5588","převažovat","6"
"5589","rozesrat","6"
"5590","způsobovat","6"
"5591","přistávat","6"
"5592","restrukturalizovat","6"
"5593","prosmýkat","6"
"5594","doléčit","6"
"5595","odpočinout","6"
"5596","vyndávat","6"
"5597","rozvazovat","6"
"5598","iniciovat","6"
"5599","utěsnit","6"
"5600","vyvýšit","6"
"5601","ozbrojovat","6"
"5602","panikařit","6"
"5603","prošoupat","6"
"5604","proříznout","6"
"5605","přenechat","6"
"5606","požehnat","6"
"5607","rozlíhat","6"
"5608","přesadit","6"
"5609","zapasovat","6"
"5610","luštit","6"
"5611","přikrčovat","6"
"5612","rýhovat","6"
"5613","zatrhnout","6"
"5614","topořit","6"
"5615","ranit","6"
"5616","rozkvílet","6"
"5617","uštvat","6"
"5618","vsávat","6"
"5619","zmáčet","6"
"5620","přihazovat","6"
"5621","vylosovat","6"
"5622","vzdorovat","6"
"5623","opsat","6"
"5624","přezkoumávat","6"
"5625","odnášet","6"
"5626","truchlit","6"
"5627","nasvačit","6"
"5628","roztesknit","6"
"5629","vloudat","6"
"5630","vymáznout","6"
"5631","odletět","6"
"5632","vylamovat","6"
"5633","podotknout","6"
"5634","poválet","6"
"5635","ohrnout","6"
"5636","mrhat","6"
"5637","přitvrzovat","6"
"5638","alternovat","6"
"5639","odnaučovat","6"
"5640","uřehtat","6"
"5641","přemejšlet","6"
"5642","vylaďovat","6"
"5643","adoptovat","6"
"5644","zahubit","6"
"5645","proškolit","6"
"5646","vyboulovat","6"
"5647","narvat","6"
"5648","tmelit","6"
"5649","zbožňovat","6"
"5650","těsnat","6"
"5651","rozhrnovat","6"
"5652","látat","6"
"5653","odškodnit","6"
"5654","rozsvětlit","6"
"5655","odkrvovat","6"
"5656","rozkrýt","6"
"5657","asociovat","6"
"5658","reprezentovat","6"
"5659","kašlat","6"
"5660","pročítat","6"
"5661","obdržet","6"
"5662","vyřvat","6"
"5663","problematizovat","6"
"5664","kurýrovat","6"
"5665","rozvrčet","6"
"5666","připlétat","6"
"5667","vyspávat","6"
"5668","vyhníst","6"
"5669","vyvodit","6"
"5670","zaříkat","6"
"5671","zaklesávat","6"
"5672","dohledávat","6"
"5673","eklovat","6"
"5674","poklepat","6"
"5675","vylíčit","6"
"5676","vystoupat","6"
"5677","vniknout","6"
"5678","vplést","6"
"5679","přetřít","6"
"5680","zaškubat","6"
"5681","uhlazovat","6"
"5682","přifařit","6"
"5683","odklátit","6"
"5684","uprchnout","6"
"5685","zobecnit","6"
"5686","zmátožit","6"
"5687","sáňkovat","6"
"5688","žvýkat","6"
"5689","rozmejšlet","6"
"5690","navztekat","6"
"5691","vybuchnout","6"
"5692","vynahradit","6"
"5693","vyspinkat","6"
"5694","docourat","6"
"5695","rozřezat","6"
"5696","pomýlit","6"
"5697","pošlapat","6"
"5698","sesypávat","6"
"5699","rozdělat","6"
"5700","roztopit","6"
"5701","vychovat","6"
"5702","lehnout","6"
"5703","vystříbřit","6"
"5704","zaškolovat","6"
"5705","šidit","6"
"5706","navařit","6"
"5707","sesbírat","6"
"5708","stínat","6"
"5709","velet","6"
"5710","uvěznit","6"
"5711","zakousávat","6"
"5712","zašeptat","6"
"5713","zahýbat","6"
"5714","vlákat","6"
"5715","oblizovat","6"
"5716","překlepnout","6"
"5717","tlachat","6"
"5718","rozdurdit","6"
"5719","přikrmovat","5"
"5720","proháčkovat","5"
"5721","zasněžovat","5"
"5722","vyžehlit","5"
"5723","svlažit","5"
"5724","poplavat","5"
"5725","odbahňovat","5"
"5726","ustát","5"
"5727","přespat","5"
"5728","repasovat","5"
"5729","vysoutěžit","5"
"5730","odhlasovat","5"
"5731","spořit","5"
"5732","odprodat","5"
"5733","odzkoušet","5"
"5734","vyfukovat","5"
"5735","zasakovat","5"
"5736","odstředit","5"
"5737","zdvojit","5"
"5738","vytvrdit","5"
"5739","rozřezávat","5"
"5740","splavovat","5"
"5741","konvertovat","5"
"5742","solit","5"
"5743","osekávat","5"
"5744","zmlazovat","5"
"5745","zaspat","5"
"5746","transkribovat","5"
"5747","promýt","5"
"5748","potencovat","5"
"5749","provonět","5"
"5750","pěchovat","5"
"5751","rozvařovat","5"
"5752","osekat","5"
"5753","kontrahovat","5"
"5754","podhodnocovat","5"
"5755","odbrzdit","5"
"5756","cukrovat","5"
"5757","okopírovat","5"
"5758","tunelovat","5"
"5759","rozkrývat","5"
"5760","vokalizovat","5"
"5761","předjímat","5"
"5762","zatracovat","5"
"5763","zevšeobecňovat","5"
"5764","ilustrovat","5"
"5765","předepsat","5"
"5766","dohovořit","5"
"5767","islamizovat","5"
"5768","zmanipulovat","5"
"5769","vychytávat","5"
"5770","zalamovat","5"
"5771","odvodňovat","5"
"5772","zakreslit","5"
"5773","nasekat","5"
"5774","rozlamovat","5"
"5775","přeměřovat","5"
"5776","vařívat","5"
"5777","učívat","5"
"5778","znavit","5"
"5779","opouzdřit","5"
"5780","zavraždit","5"
"5781","dotlačit","5"
"5782","zobecňovat","5"
"5783","vyležet","5"
"5784","vyschnout","5"
"5785","vylovit","5"
"5786","vytyčovat","5"
"5787","překopat","5"
"5788","burcovat","5"
"5789","handlovat","5"
"5790","reklamovat","5"
"5791","zacvičovat","5"
"5792","navlhčit","5"
"5793","odklápět","5"
"5794","předběhnout","5"
"5795","klovat","5"
"5796","zacílit","5"
"5797","zajíždět","5"
"5798","dobudovat","5"
"5799","evaluovat","5"
"5800","vynucovat","5"
"5801","vyrozumět","5"
"5802","teleportovat","5"
"5803","vyčvachtat","5"
"5804","zavlažit","5"
"5805","přecedit","5"
"5806","vyjmenovávat","5"
"5807","vkliňovat","5"
"5808","prostoupit","5"
"5809","nahánět","5"
"5810","napasovat","5"
"5811","přeoperovat","5"
"5812","rozsypávat","5"
"5813","zvěčňovat","5"
"5814","symbolizovat","5"
"5815","nasáčkovat","5"
"5816","vykolíbat","5"
"5817","prokecnout","5"
"5818","naprogramovat","5"
"5819","vmístit","5"
"5820","zbystřovat","5"
"5821","spařit","5"
"5822","dekovat","5"
"5823","vyřknout","5"
"5824","půlit","5"
"5825","ukřižovat","5"
"5826","domalovat","5"
"5827","rozseknout","5"
"5828","dokoupit","5"
"5829","zkárovat","5"
"5830","prochlastat","5"
"5831","háčkovat","5"
"5832","dokoulet","5"
"5833","kouzlit","5"
"5834","přeběhnout","5"
"5835","odhazovat","5"
"5836","nasvítit","5"
"5837","předehřát","5"
"5838","budívat","5"
"5839","přemítat","5"
"5840","vypadnout","5"
"5841","zaškrtit","5"
"5842","zformulovat","5"
"5843","rozlepit","5"
"5844","odjistit","5"
"5845","přeuspořádat","5"
"5846","doučovat","5"
"5847","vytřásat","5"
"5848","střihnout","5"
"5849","propsat","5"
"5850","předtáčet","5"
"5851","usměrnit","5"
"5852","verbovat","5"
"5853","odpískat","5"
"5854","oříznout","5"
"5855","besedovat","5"
"5856","nabaštit","5"
"5857","dobejvat","5"
"5858","vynaleznout","5"
"5859","hltat","5"
"5860","rozmrazovat","5"
"5861","pobodat","5"
"5862","předstihovat","5"
"5863","rekapitulovat","5"
"5864","rozkecávat","5"
"5865","vylouhovat","5"
"5866","odhrnovat","5"
"5867","zodpovědět","5"
"5868","vymáchat","5"
"5869","provzdušňovat","5"
"5870","skládkovat","5"
"5871","zaškrtávat","5"
"5872","cenzurovat","5"
"5873","chlámat","5"
"5874","olízat","5"
"5875","cizelovat","5"
"5876","rozklinkat","5"
"5877","civět","5"
"5878","odbatolit","5"
"5879","povstat","5"
"5880","rozlívat","5"
"5881","lákat","5"
"5882","vomlouvat","5"
"5883","vyleštit","5"
"5884","šoupat","5"
"5885","sestěhovávat","5"
"5886","politikařit","5"
"5887","veslovat","5"
"5888","dovařit","5"
"5889","prosáknout","5"
"5890","zrát","5"
"5891","přichýlit","5"
"5892","vyklouznout","5"
"5893","skartovat","5"
"5894","evokovat","5"
"5895","přechýlit","5"
"5896","zvyknout","5"
"5897","přiklátit","5"
"5898","vypoulit","5"
"5899","vykasat","5"
"5900","zpřístupňovat","5"
"5901","přiběhnout","5"
"5902","oškrábat","5"
"5903","zvlhčit","5"
"5904","rozhlásit","5"
"5905","utišovat","5"
"5906","rozhoukat","5"
"5907","špacírovat","5"
"5908","vít","5"
"5909","vyztužovat","5"
"5910","zakódovat","5"
"5911","vyzradit","5"
"5912","scuknout","5"
"5913","zasvěcovat","5"
"5914","kroužit","5"
"5915","bádat","5"
"5916","procházívat","5"
"5917","exponovat","5"
"5918","napéci","5"
"5919","přeházet","5"
"5920","sterilovat","5"
"5921","opotřebit","5"
"5922","duplikovat","5"
"5923","nascanovat","5"
"5924","utahat","5"
"5925","nastolovat","5"
"5926","nulovat","5"
"5927","rožnit","5"
"5928","přicourat","5"
"5929","nadřazovat","5"
"5930","vydláždit","5"
"5931","přifukovat","5"
"5932","roztancovat","5"
"5933","anihilovat","5"
"5934","rozpípat","5"
"5935","prošacovat","5"
"5936","bodat","5"
"5937","uhasit","5"
"5938","odtrhovat","5"
"5939","zavíjet","5"
"5940","nakoukat","5"
"5941","sjednat","5"
"5942","rozštěpovat","5"
"5943","odtlačit","5"
"5944","vyplývat","5"
"5945","rozervat","5"
"5946","schraňovat","5"
"5947","vypíchnout","5"
"5948","nazvednout","5"
"5949","podchladit","5"
"5950","závidět","5"
"5951","dechnout","5"
"5952","klábosit","5"
"5953","usvědčovat","5"
"5954","zprivatizovat","5"
"5955","kýchnout","5"
"5956","došátrat","5"
"5957","rozjitřit","5"
"5958","mrdat","5"
"5959","potrápit","5"
"5960","dovzdělat","5"
"5961","přepásat","5"
"5962","došplhat","5"
"5963","pokyvovat","5"
"5964","proklouznout","5"
"5965","nadnést","5"
"5966","podezírat","5"
"5967","popotáhnout","5"
"5968","ždímat","5"
"5969","rozkolébat","5"
"5970","luxovat","5"
"5971","odosobnit","5"
"5972","ohmatat","5"
"5973","přikusovat","5"
"5974","přežvykovat","5"
"5975","pleskat","5"
"5976","vystihovat","5"
"5977","proležet","5"
"5978","smontovat","5"
"5979","odbočit","5"
"5980","nastražit","5"
"5981","smykat","5"
"5982","převrstvit","5"
"5983","vsázet","5"
"5984","vypudit","5"
"5985","proploužit","5"
"5986","převíjet","5"
"5987","pomyslit","5"
"5988","znesvářit","5"
"5989","fetovat","5"
"5990","smýšlet","5"
"5991","intrikovat","5"
"5992","komandovat","5"
"5993","přiskřípnout","5"
"5994","odplavovat","5"
"5995","okysličit","5"
"5996","ušklebovat","5"
"5997","vyniknout","5"
"5998","dláždit","5"
"5999","sešroubovat","5"
"6000","bacit","5"
"6001","přemílat","5"
"6002","připásat","5"
"6003","poškubávat","5"
"6004","dopít","5"
"6005","prožírat","5"
"6006","šněrovat","5"
"6007","vyhladovět","5"
"6008","rejpat","5"
"6009","nasednout","5"
"6010","vzpružit","5"
"6011","olistit","5"
"6012","poplašit","5"
"6013","cítívat","5"
"6014","sklenout","5"
"6015","zdolat","5"
"6016","doklepat","5"
"6017","prozkoumávat","5"
"6018","nabodávat","5"
"6019","zasvinit","5"
"6020","zmrazovat","5"
"6021","navodit","5"
"6022","vypůjčit","5"
"6023","spáchat","5"
"6024","dolévat","5"
"6025","zpozorovat","5"
"6026","opotit","5"
"6027","šmajchlovat","5"
"6028","vychrápat","5"
"6029","ukopnout","5"
"6030","zdesateronásobit","5"
"6031","vyplísnit","5"
"6032","popravit","5"
"6033","přisoudit","5"
"6034","rozslzet","5"
"6035","přeprogramovat","5"
"6036","vyzdobit","5"
"6037","smotat","5"
"6038","stěsnat","5"
"6039","propočítávat","5"
"6040","vyplout","5"
"6041","vzlétnout","5"
"6042","seprat","5"
"6043","našlapat","5"
"6044","ubíjet","5"
"6045","postávat","5"
"6046","ohodnotit","5"
"6047","rozpumpovat","5"
"6048","naprosit","5"
"6049","vymést","5"
"6050","vyrýt","5"
"6051","nastrkat","5"
"6052","vyzuřit","5"
"6053","rozladit","5"
"6054","vychechtat","5"
"6055","smíchávat","5"
"6056","kejvat","5"
"6057","vysít","5"
"6058","zpopelnit","5"
"6059","vypozorovat","5"
"6060","rafnout","5"
"6061","pokecat","5"
"6062","doškrábat","5"
"6063","rozplemenit","5"
"6064","hostit","5"
"6065","navést","5"
"6066","zasluhovat","5"
"6067","opečovávat","5"
"6068","přilepovat","5"
"6069","rozpřádat","5"
"6070","zrazovat","5"
"6071","nadhodnocovat","5"
"6072","zaopatřit","5"
"6073","zpečetit","5"
"6074","dovádět","5"
"6075","rozradostnit","5"
"6076","nazout","5"
"6077","zaječet","5"
"6078","provdávat","5"
"6079","začernat","5"
"6080","kámošit","5"
"6081","utěsňovat","5"
"6082","uchechtat","5"
"6083","vyčíslit","5"
"6084","slejzat","5"
"6085","vyztužit","5"
"6086","přičlenit","5"
"6087","zblbnout","5"
"6088","vběhnout","5"
"6089","hulit","5"
"6090","stmelovat","5"
"6091","prorážet","5"
"6092","provléknout","5"
"6093","vtahovat","5"
"6094","trčet","5"
"6095","předpovědět","5"
"6096","upadnout","5"
"6097","domotat","5"
"6098","zmasakrovat","5"
"6099","procestovat","5"
"6100","kadeřit","5"
"6101","pinožit","5"
"6102","otupět","5"
"6103","znudit","5"
"6104","šňupat","4"
"6105","zaizolovat","4"
"6106","vstřelit","4"
"6107","znevažovat","4"
"6108","zamrazit","4"
"6109","seškrtat","4"
"6110","dobarvovat","4"
"6111","kontumovat","4"
"6112","proposlouchat","4"
"6113","sletovat","4"
"6114","tnout","4"
"6115","zradikalizovat","4"
"6116","zacvakávat","4"
"6117","prošetřit","4"
"6118","odmontovat","4"
"6119","utržit","4"
"6120","aproximovat","4"
"6121","vydusit","4"
"6122","dopřávat","4"
"6123","dusat","4"
"6124","silážovat","4"
"6125","seříznout","4"
"6126","zbrousit","4"
"6127","přeplňovat","4"
"6128","podstupovat","4"
"6129","zvlhčovat","4"
"6130","metabolizovat","4"
"6131","fragmentovat","4"
"6132","zaslepit","4"
"6133","rozvářet","4"
"6134","rozvrstvit","4"
"6135","škálovat","4"
"6136","vyzařovat","4"
"6137","přebudovávat","4"
"6138","pomlít","4"
"6139","posloužit","4"
"6140","natrénovat","4"
"6141","nařezávat","4"
"6142","kliknout","4"
"6143","fragmentarizovat","4"
"6144","civilizovat","4"
"6145","vylhávat","4"
"6146","emitovat","4"
"6147","podřazovat","4"
"6148","dovybavit","4"
"6149","odlesňovat","4"
"6150","upřednostnit","4"
"6151","uzemnit","4"
"6152","normovat","4"
"6153","přetížit","4"
"6154","přestoupit","4"
"6155","ukotvovat","4"
"6156","spořádat","4"
"6157","připájet","4"
"6158","zvelebovat","4"
"6159","proškrtávat","4"
"6160","reptat","4"
"6161","zaorávat","4"
"6162","zahladit","4"
"6163","jednotit","4"
"6164","pokutovat","4"
"6165","razítkovat","4"
"6166","podložit","4"
"6167","podšívat","4"
"6168","precizovat","4"
"6169","sát","4"
"6170","posypávat","4"
"6171","ohrozit","4"
"6172","přihřát","4"
"6173","zprošťovat","4"
"6174","přeregistrovat","4"
"6175","zarovnávat","4"
"6176","čít","4"
"6177","posvěcovat","4"
"6178","propásnout","4"
"6179","prožrat","4"
"6180","pousmívat","4"
"6181","maturovat","4"
"6182","vyslyšet","4"
"6183","osolit","4"
"6184","vpouštět","4"
"6185","narýsovat","4"
"6186","překrvit","4"
"6187","vybláznit","4"
"6188","vyškrábnout","4"
"6189","dopachtit","4"
"6190","zalichotit","4"
"6191","napipetovat","4"
"6192","nížit","4"
"6193","vlepit","4"
"6194","destabilizovat","4"
"6195","žonglovat","4"
"6196","vycpávat","4"
"6197","lifrovat","4"
"6198","rozvézt","4"
"6199","zkorigovat","4"
"6200","nařezat","4"
"6201","oddrolit","4"
"6202","žhavit","4"
"6203","rozněcovat","4"
"6204","změlčovat","4"
"6205","finalizovat","4"
"6206","okouzlovat","4"
"6207","tupit","4"
"6208","posedět","4"
"6209","přidělávat","4"
"6210","přeřadit","4"
"6211","uveřejnit","4"
"6212","nahecovat","4"
"6213","doprovodit","4"
"6214","pokleknout","4"
"6215","seřazovat","4"
"6216","sesadit","4"
"6217","ponimrat","4"
"6218","odšpuntovat","4"
"6219","jásat","4"
"6220","vymýtit","4"
"6221","vlísat","4"
"6222","zalhat","4"
"6223","opáčit","4"
"6224","uplynout","4"
"6225","zhádat","4"
"6226","vytknout","4"
"6227","šmírovat","4"
"6228","ubít","4"
"6229","bagrovat","4"
"6230","městnat","4"
"6231","mrkat","4"
"6232","vysvlíknout","4"
"6233","přitoulat","4"
"6234","odprošovat","4"
"6235","odmočit","4"
"6236","vyskládat","4"
"6237","postřílet","4"
"6238","přihřívat","4"
"6239","špulit","4"
"6240","vylámat","4"
"6241","provlékat","4"
"6242","navykládat","4"
"6243","převychovat","4"
"6244","přeskočit","4"
"6245","ochomejtat","4"
"6246","vypáčit","4"
"6247","vypreparovat","4"
"6248","odmaskovat","4"
"6249","šmelit","4"
"6250","honorovat","4"
"6251","vychladnout","4"
"6252","přeškolovat","4"
"6253","bombardovat","4"
"6254","zavařovat","4"
"6255","sestřelit","4"
"6256","dopsat","4"
"6257","nastudit","4"
"6258","líznout","4"
"6259","zamumlat","4"
"6260","tapetovat","4"
"6261","pojmout","4"
"6262","vyprodávat","4"
"6263","rozřeďovat","4"
"6264","okusovat","4"
"6265","pochcávat","4"
"6266","šíbovat","4"
"6267","přetrénovat","4"
"6268","troškařit","4"
"6269","prověšovat","4"
"6270","rozuzlit","4"
"6271","hulákat","4"
"6272","obrat","4"
"6273","naprat","4"
"6274","uchlastávat","4"
"6275","přirazit","4"
"6276","redigovat","4"
"6277","zprostředkovat","4"
"6278","obmezit","4"
"6279","konfiskovat","4"
"6280","prosmát","4"
"6281","ruinovat","4"
"6282","atomizovat","4"
"6283","porouchávat","4"
"6284","vyšponovat","4"
"6285","ověsit","4"
"6286","zužitkovávat","4"
"6287","rozkopat","4"
"6288","naládovat","4"
"6289","nafetovat","4"
"6290","šifrovat","4"
"6291","zkorumpovat","4"
"6292","sešplhat","4"
"6293","vytrubovat","4"
"6294","utrhávat","4"
"6295","vyselektovat","4"
"6296","provařit","4"
"6297","zcuchat","4"
"6298","dokoukat","4"
"6299","kouskovat","4"
"6300","zbrojit","4"
"6301","pozdravovat","4"
"6302","zabíhat","4"
"6303","požrat","4"
"6304","zahnout","4"
"6305","tlumočit","4"
"6306","uzákonit","4"
"6307","promeškat","4"
"6308","rozvrhovat","4"
"6309","přechylovat","4"
"6310","rozviklat","4"
"6311","smést","4"
"6312","rozněžnět","4"
"6313","přepadávat","4"
"6314","zabalovat","4"
"6315","přepólovat","4"
"6316","faulovat","4"
"6317","omeškat","4"
"6318","odmilovat","4"
"6319","přibít","4"
"6320","dorovnávat","4"
"6321","drancovat","4"
"6322","odsouhlasit","4"
"6323","rozpraskat","4"
"6324","nacucávat","4"
"6325","tykat","4"
"6326","zasednout","4"
"6327","zastřešovat","4"
"6328","stínit","4"
"6329","nalítat","4"
"6330","umírnit","4"
"6331","zabloudit","4"
"6332","přepracovávat","4"
"6333","rozjímat","4"
"6334","zakrojit","4"
"6335","překlonit","4"
"6336","rozdírat","4"
"6337","naspídovat","4"
"6338","uhnízďovat","4"
"6339","vykastrovat","4"
"6340","mlsat","4"
"6341","proplakat","4"
"6342","vykořeňovat","4"
"6343","otěhotnět","4"
"6344","dočistit","4"
"6345","legitimizovat","4"
"6346","přičichnout","4"
"6347","voptat","4"
"6348","zabušit","4"
"6349","ucítit","4"
"6350","ohraničovat","4"
"6351","vydrolovat","4"
"6352","vysedět","4"
"6353","domestikovat","4"
"6354","promazávat","4"
"6355","drilovat","4"
"6356","splývat","4"
"6357","dočišťovat","4"
"6358","povolávat","4"
"6359","ubrečet","4"
"6360","lobbovat","4"
"6361","blbnout","4"
"6362","pokrčovat","4"
"6363","hejbnout","4"
"6364","zacvičit","4"
"6365","sugerovat","4"
"6366","uprázdnit","4"
"6367","rozplozovat","4"
"6368","toulávat","4"
"6369","nahazovat","4"
"6370","disipovat","4"
"6371","přitlumit","4"
"6372","zašklíbit","4"
"6373","poposunout","4"
"6374","přištrachat","4"
"6375","vypovídávat","4"
"6376","vyšpulit","4"
"6377","zamluvit","4"
"6378","rozdílet","4"
"6379","doprodat","4"
"6380","proudit","4"
"6381","porafat","4"
"6382","zaopičit","4"
"6383","obvázat","4"
"6384","provléci","4"
"6385","počešťovat","4"
"6386","šňořit","4"
"6387","kabonět","4"
"6388","zkurvit","4"
"6389","nadejchat","4"
"6390","vyplouvat","4"
"6391","nacvaknout","4"
"6392","pomuchlat","4"
"6393","odkašlat","4"
"6394","namířit","4"
"6395","vyplazovat","4"
"6396","propotit","4"
"6397","vzněcovat","4"
"6398","rozlinout","4"
"6399","vetknout","4"
"6400","tutlat","4"
"6401","nasedět","4"
"6402","dívávat","4"
"6403","emigrovat","4"
"6404","tápat","4"
"6405","pocákat","4"
"6406","vyřezat","4"
"6407","rozloupnout","4"
"6408","proklepat","4"
"6409","vsrknout","4"
"6410","vyvražďovat","4"
"6411","vymáčet","4"
"6412","seschnout","4"
"6413","zatírat","4"
"6414","roztěkat","4"
"6415","nakazovat","4"
"6416","osvítit","4"
"6417","zaříkávat","4"
"6418","odkoulet","4"
"6419","zkrachovat","4"
"6420","připlesknout","4"
"6421","vyplést","4"
"6422","umenšovat","4"
"6423","navrtávat","4"
"6424","vřezávat","4"
"6425","režírovat","4"
"6426","blejt","4"
"6427","povlékat","4"
"6428","vyholit","4"
"6429","záležet","4"
"6430","vytentočkovat","4"
"6431","vykakat","4"
"6432","umrtvovat","4"
"6433","zabouchávat","4"
"6434","přeplnit","4"
"6435","pozdit","4"
"6436","agitovat","4"
"6437","zlobívat","4"
"6438","rozehřmít","4"
"6439","mést","4"
"6440","nakouknout","4"
"6441","vsypat","4"
"6442","hubovat","4"
"6443","napudrovat","4"
"6444","vychystávat","4"
"6445","rozkližovat","4"
"6446","leptat","4"
"6447","švihat","4"
"6448","uplakat","4"
"6449","vmanévrovat","4"
"6450","přeptávat","4"
"6451","hláskovat","4"
"6452","popleskávat","4"
"6453","aranžovat","4"
"6454","započínat","4"
"6455","predikovat","4"
"6456","sklapnout","4"
"6457","voblíknout","4"
"6458","skovat","4"
"6459","rozbořit","4"
"6460","přivodit","4"
"6461","rubat","4"
"6462","klesnout","4"
"6463","plynovat","4"
"6464","zapouštět","4"
"6465","obemknout","4"
"6466","pobryndat","4"
